"id","sire","dam","sex","pou","hw","dage","bwt","eggs"
9349,122,246,2,74,74,39,2260,132
9414,122,246,2,71,72,36,2320,131
9478,122,246,2,68,70,33,2180,134
9348,122,246,2,74,75,39,2220,130
2288,122,246,1,71,71,36,2970,NA
9415,122,246,2,71,71,36,2090,110
9401,113,2446,2,71,72,36,2180,123
9531,113,2446,2,65,66,30,2340,160
9532,113,2446,1,65,66,30,2630,NA
9468,113,2446,2,68,70,33,2360,146
9469,113,2446,2,68,69,33,2400,124
9334,113,2446,2,74,75,39,2230,159
9402,113,2446,2,71,71,36,2420,122
9333,113,2446,2,74,76,39,2090,149
9332,113,2446,2,74,76,39,2170,148
9398,113,2446,1,71,73,36,2560,NA
9335,113,2446,1,74,74,39,2530,NA
9399,113,2446,2,71,72,36,2400,63
9400,113,2446,2,71,72,36,2410,31
9397,113,2446,1,71,73,36,2710,NA
9467,113,2446,2,68,70,33,2390,145
350,247,245,2,65,66,30,2290,160
9533,247,245,2,65,67,30,2380,147
335,118,120,2,71,73,36,2550,138
2301,118,120,2,65,67,30,2220,122
9336,118,120,1,74,76,39,2920,NA
193,118,120,2,65,67,30,2180,134
9265,2441,2444,2,77,79,42,2410,137
9266,2441,2444,2,77,78,42,2020,138
9406,121,119,2,71,72,36,2210,144
195,121,119,2,65,67,30,2170,148
9405,121,119,2,71,73,36,2320,132
9404,121,119,2,71,73,36,2290,137
9472,121,119,2,68,69,33,2220,150
333,122,117,2,74,75,39,2290,130
9345,122,117,2,74,74,39,2170,130
9476,122,117,2,68,70,33,2310,130
9410,122,117,2,71,73,36,2330,110
729,122,117,2,68,70,33,2130,130
9411,122,117,2,71,71,36,2330,111
337,122,117,2,71,73,36,2320,140
9412,122,117,2,71,71,36,2410,85
9477,122,117,2,68,69,33,2140,143
188,122,117,2,68,70,33,2210,138
9403,121,116,1,71,71,36,3280,NA
9535,121,116,2,65,66,30,2040,144
194,121,116,1,65,66,30,2510,NA
2295,121,116,2,68,69,33,2340,150
9269,121,116,1,77,79,42,2810,NA
9395,113,2443,2,71,73,36,2250,151
9396,113,2443,2,71,71,36,2110,117
9409,122,1180,2,71,71,36,2280,119
9408,122,1180,1,71,72,36,2650,NA
9344,122,1180,2,74,75,39,2050,149
2286,122,1180,2,71,73,36,2320,143
2287,122,1180,2,71,73,36,2260,151
343,113,115,1,68,70,33,2670,NA
9466,113,115,2,68,69,33,2310,166
1128,113,115,2,68,70,33,2180,118
9464,113,115,1,68,70,33,2690,NA
328,113,115,2,77,79,42,2430,138
9465,113,115,2,68,69,33,2400,135
728,113,115,1,68,69,33,2850,NA
1126,113,115,2,71,71,36,2390,150
329,113,115,1,77,78,42,2740,NA
9394,113,115,1,71,71,36,2670,NA
184,113,115,1,74,74,39,2630,NA
2283,113,115,2,71,72,36,2320,115
9393,113,115,1,71,72,36,3030,NA
2282,113,115,2,71,73,36,2140,165
9331,113,115,2,74,74,39,2380,104
2267,113,115,2,74,75,39,2310,133
344,113,115,2,68,69,33,2150,152
723,113,115,2,74,75,39,2060,162
9330,113,115,1,74,76,39,2390,NA
558,113,115,2,74,76,39,2150,138
9392,113,115,1,71,73,36,3020,NA
9534,118,2442,2,65,67,30,2160,122
2268,121,114,2,74,75,39,2230,148
187,121,114,1,68,70,33,2640,NA
2269,121,114,2,74,74,39,2290,144
9337,121,114,2,74,75,39,2110,151
9338,121,114,2,74,74,39,2370,162
9339,121,114,1,74,74,39,2570,NA
9456,108,2439,2,68,69,30,2200,146
9188,109,112,2,80,82,42,2320,132
9390,109,112,2,71,72,33,2450,120
9095,109,112,2,83,83,45,2480,107
9190,109,112,2,80,80,42,2640,115
9391,109,112,2,71,71,33,2420,129
9389,109,112,2,71,73,33,2520,123
9461,109,112,2,68,70,30,2470,125
181,109,112,2,77,77,39,2480,145
9324,109,112,2,74,76,36,2410,89
557,109,112,2,74,74,36,2510,135
9325,109,112,2,74,75,36,2270,140
9326,109,112,1,74,75,36,2880,NA
9189,109,112,2,80,81,42,2360,133
9310,241,2438,2,74,74,36,2090,132
2279,561,563,2,71,73,33,2360,96
9248,561,563,2,77,79,39,2330,106
9249,561,563,1,77,78,39,2810,NA
9250,561,563,2,77,78,39,2220,138
9312,561,563,2,74,74,36,2140,105
1127,561,563,2,68,69,30,2170,112
9378,561,563,2,71,72,33,2130,95
724,561,563,2,71,72,33,2370,128
9379,561,563,2,71,72,33,2380,134
727,561,563,2,68,70,30,2260,109
9184,561,563,2,80,82,42,2090,149
9185,561,563,2,80,80,42,2150,137
9455,561,563,2,68,69,30,2390,94
2260,109,1177,2,77,77,39,2270,176
9463,1176,2437,2,68,69,30,2420,145
9323,109,111,2,74,74,36,2140,98
2281,109,111,2,71,71,33,2220,125
9187,109,111,2,80,80,42,2370,135
2246,109,111,1,80,80,42,3000,NA
9186,109,111,2,80,82,42,2240,103
9094,109,111,2,83,83,45,2470,116
9388,109,111,2,71,72,33,2310,124
9091,109,111,2,83,83,45,2460,112
9458,109,111,1,68,70,30,2800,NA
9459,109,111,2,68,70,30,2300,161
9460,109,111,2,68,69,30,2250,130
186,109,111,1,68,69,30,2590,NA
9093,109,111,2,83,83,45,2270,158
9092,109,111,2,83,83,45,2370,120
2258,109,111,1,77,77,39,2780,NA
9257,109,111,2,77,79,39,2160,149
9259,109,111,2,77,77,39,2370,113
9258,109,111,1,77,77,39,3020,NA
2259,109,111,2,77,77,39,2290,92
9321,109,111,2,74,75,36,2110,130
9322,109,111,2,74,75,36,2290,89
9251,108,110,2,77,79,39,2200,161
9316,108,110,1,74,74,36,2810,NA
9315,108,110,1,74,76,36,2620,NA
314,108,110,1,83,83,45,2700,NA
9317,108,110,2,74,74,36,2080,131
9252,108,110,2,77,79,39,2140,134
326,108,110,2,77,79,39,2180,88
9313,108,110,2,74,76,36,2080,123
2256,108,110,1,77,78,39,2720,NA
183,108,110,2,74,75,36,2320,137
2280,108,110,2,71,71,33,2390,142
1122,108,110,2,77,79,39,2510,113
9314,108,110,2,74,76,36,2180,129
9089,108,110,1,83,83,45,2840,NA
327,108,110,2,77,78,39,2550,137
321,108,110,2,80,82,42,2220,159
9262,1176,2436,2,77,78,39,2220,82
9261,1176,2436,2,77,79,39,2110,111
9263,1176,2436,2,77,77,39,2150,136
9327,1176,2436,2,74,75,36,2180,71
9260,1176,2436,2,77,79,39,2260,36
9096,1176,2436,2,83,83,45,2320,98
9097,1176,2435,2,83,83,45,2230,135
9264,1176,2435,2,77,79,39,2280,136
9328,1176,2435,1,74,75,36,2640,NA
9329,1176,2435,2,74,74,36,2440,109
9387,109,1175,2,71,72,33,2640,129
2245,109,1175,2,80,80,42,2360,144
2278,241,562,2,71,73,33,2150,147
9449,241,562,2,68,70,30,2210,147
9450,241,562,2,68,70,30,2410,90
726,241,562,2,68,70,30,2440,101
9309,241,562,2,74,75,36,2420,118
9308,241,562,2,74,75,36,2250,83
9375,561,1174,2,71,73,33,2100,139
9453,561,1174,2,68,69,30,2180,143
2265,561,1174,2,74,74,36,2320,142
9311,561,1174,2,74,76,36,1980,93
9452,561,1174,2,68,70,30,2200,158
9376,561,1174,2,71,72,33,2200,157
9377,561,1174,2,71,72,33,2190,143
9451,561,1174,1,68,70,30,2560,NA
9183,561,1174,2,80,82,42,2120,151
2255,561,1174,2,77,79,39,2170,153
9454,561,1174,1,68,69,30,2500,NA
9305,241,244,1,74,76,36,2610,NA
2264,241,244,2,74,76,36,2230,112
325,241,244,1,77,78,39,2580,NA
9307,241,244,1,74,74,36,2680,NA
9306,241,244,2,74,75,36,1990,157
9374,241,244,1,71,71,33,2870,NA
9373,241,244,2,71,71,33,2230,133
324,241,244,1,77,79,39,2600,NA
2276,241,244,1,71,73,33,2890,NA
9371,241,244,2,71,73,33,2390,141
2277,241,244,2,71,71,33,2300,136
9370,241,244,2,71,73,33,2100,126
9372,241,244,2,71,72,33,2320,119
2257,109,243,2,77,77,39,2310,157
9255,109,243,2,77,77,39,2290,144
9254,109,243,1,77,79,39,2600,NA
2266,109,243,2,74,76,36,2440,124
9319,109,243,2,74,76,36,2400,131
9318,109,243,1,74,76,36,2590,NA
9256,109,243,2,77,77,39,2360,148
2243,109,243,2,80,81,42,2380,155
334,109,243,2,71,73,33,2540,136
9457,109,243,1,68,69,30,2800,NA
9386,109,243,2,71,71,33,2580,138
9385,109,243,2,71,72,33,2530,142
9383,109,243,2,71,72,33,2680,157
9381,109,243,2,71,73,33,2540,144
9384,109,243,1,71,72,33,2740,NA
2293,109,243,2,68,69,30,2430,143
2244,109,243,2,80,80,42,2470,63
9320,109,243,2,74,75,36,2380,111
9382,109,243,1,71,73,33,2830,NA
9380,109,243,2,71,73,33,2410,138
9090,109,243,1,83,83,45,2910,NA
2294,1176,1173,2,68,69,30,2300,117
9462,1176,1173,2,68,69,30,2310,123
9088,241,242,2,83,83,45,2390,110
9087,241,242,2,83,83,45,2110,150
1124,241,242,2,74,74,36,2070,135
342,241,242,2,68,69,30,2300,125
9253,109,2434,2,77,77,39,2550,122
9181,238,240,2,80,82,39,2250,99
9367,238,240,2,71,72,30,2230,129
9303,238,240,2,74,76,33,2000,117
9246,238,240,2,77,77,36,2360,72
313,238,240,2,83,84,42,2450,152
2274,238,240,2,71,72,30,2280,138
1121,238,240,1,77,77,36,2910,NA
2223,238,240,1,86,86,45,2890,NA
9245,238,240,2,77,79,36,2290,168
2254,238,240,2,77,77,36,2490,145
9004,238,2431,2,86,86,45,2270,112
9085,238,239,2,83,85,42,2270,122
9086,238,239,2,83,84,42,2280,139
312,238,239,2,83,85,42,2370,138
9180,238,2430,2,80,80,39,2290,151
9244,2433,2429,1,77,78,36,2580,NA
9003,1170,1172,1,86,86,45,2860,NA
9366,1170,1172,2,71,72,30,2340,94
2236,1170,1172,1,83,85,42,2810,NA
9174,1170,1172,2,80,82,39,2170,139
9177,1170,1172,2,80,80,39,2150,115
9176,1170,1172,2,80,82,39,2230,148
9175,1170,1172,2,80,82,39,2060,111
2253,238,1171,2,77,79,36,2090,132
9084,2433,2428,2,83,84,42,2310,133
9240,2433,2428,2,77,79,36,2460,57
9083,2433,2428,2,83,84,42,2390,159
9239,2433,2428,2,77,79,36,2130,130
9241,2433,2428,2,77,78,36,2210,148
9242,2433,2428,2,77,77,36,2180,147
9243,2433,2428,2,77,77,36,2440,115
9238,2433,2428,2,77,79,36,2310,126
9173,2418,2427,1,80,81,39,2870,NA
2275,743,744,1,71,73,30,2710,NA
9304,743,744,2,74,76,33,1860,107
9369,743,744,1,71,72,30,2880,NA
1123,743,744,1,74,76,33,2310,NA
9368,743,744,2,71,73,30,2350,134
9247,2423,2426,2,77,77,36,2230,121
9182,2423,2426,2,80,82,39,2220,121
9081,2433,2425,2,83,84,42,2280,132
9237,2433,2425,2,77,79,36,2420,127
9082,2433,2425,2,83,83,42,2400,142
9178,2433,2425,1,80,80,39,2930,NA
9302,1170,2424,2,74,74,33,2140,63
9005,2432,2422,1,86,86,45,2740,NA
9365,1170,2421,1,71,72,30,2780,NA
9364,1170,2421,2,71,73,30,2290,129
9179,238,2419,2,80,80,39,2420,84
9301,1170,2417,2,74,75,33,2080,82
320,234,237,2,80,81,36,2500,117
2212,234,237,2,89,89,45,2280,148
2252,234,237,2,77,79,33,2320,129
8908,234,237,1,89,89,45,2820,NA
9159,234,237,2,80,82,36,2220,115
9161,234,237,2,80,80,36,2150,166
318,234,237,2,80,81,36,2460,128
319,234,237,2,80,81,36,2340,129
9160,234,237,2,80,81,36,2370,149
310,234,237,2,83,84,39,2490,105
8994,234,237,2,86,88,42,2180,142
8995,234,237,1,86,86,42,2650,NA
1118,234,237,2,80,82,36,2430,135
9067,234,237,2,83,84,39,2250,140
9066,234,237,2,83,85,39,2410,94
9288,2408,2416,2,74,75,30,2020,109
9299,107,2263,2,74,76,30,2040,109
9298,107,2414,2,74,76,30,1980,121
9287,2408,2413,2,74,76,30,2080,95
8991,2397,2412,2,86,87,42,2270,114
722,234,560,1,74,76,30,2460,NA
9285,234,560,2,74,76,30,2220,111
9286,234,560,2,74,75,30,2170,147
9284,234,560,2,74,76,30,2130,120
9221,234,560,1,77,79,33,2640,NA
9065,234,560,2,83,84,39,2280,136
2235,234,560,1,83,83,39,3110,NA
9064,234,560,1,83,85,39,3230,NA
9156,234,560,1,80,81,36,2760,NA
9157,234,560,1,80,81,36,2790,NA
8992,234,560,2,86,86,42,2170,121
9222,234,560,2,77,77,33,2390,126
9158,234,560,2,80,80,36,2290,106
8993,234,560,2,86,86,42,2210,140
8907,234,560,2,89,89,45,2390,125
9172,2415,2411,2,80,82,36,2280,126
9171,2415,2410,2,80,80,36,2390,111
9300,2415,2409,2,74,76,30,2020,117
9236,2415,2409,2,77,79,33,2360,137
9167,107,2407,1,80,81,36,3040,NA
9293,107,2407,2,74,75,30,1920,137
9170,2415,2406,2,80,80,36,2310,132
9001,107,2405,2,86,86,42,2320,102
9168,107,2405,2,80,81,36,2390,148
9234,107,2405,2,77,78,33,1990,103
9295,107,2405,2,74,75,30,2200,130
9296,107,2405,2,74,75,30,1910,88
2251,234,236,2,77,78,33,2390,156
9154,234,236,1,80,81,36,3000,NA
9220,234,236,2,77,79,33,2200,144
323,234,236,1,77,79,33,2400,NA
9060,234,236,2,83,85,39,2410,124
9061,234,236,2,83,85,39,2420,118
9062,234,236,2,83,83,39,2190,145
9063,234,236,2,83,83,39,2580,113
2234,234,236,2,83,83,39,2430,156
8904,234,236,2,89,89,45,2160,93
9155,234,236,2,80,81,36,2110,142
8905,234,236,2,89,89,45,2230,140
9283,234,236,2,74,76,30,2040,74
8906,234,236,1,89,89,45,2950,NA
9230,107,2404,2,77,79,33,1990,149
9000,107,2404,2,86,86,42,2090,155
8909,107,2404,2,89,89,45,2280,126
9294,107,2404,2,74,75,30,1920,75
9227,107,2404,2,77,79,33,2180,69
9228,107,2404,2,77,79,33,2060,146
9229,107,2404,2,77,79,33,2010,54
9231,107,2404,2,77,78,33,2470,154
9233,107,2404,2,77,77,33,2130,149
8999,107,2404,2,86,88,42,2020,144
9232,107,2404,2,77,78,33,1940,108
306,107,235,1,86,86,42,2900,NA
9080,2415,2403,2,83,83,39,2320,33
9235,2415,2403,2,77,79,33,2100,142
9079,2415,2403,2,83,84,39,2180,143
2211,234,1169,2,89,89,45,2170,122
9217,234,1169,2,77,79,33,2230,117
9218,234,1169,1,77,78,33,2490,NA
8903,234,1169,1,89,89,45,2950,NA
9282,234,1169,1,74,75,30,2260,NA
9280,234,1169,2,74,76,30,2040,119
8902,234,1169,2,89,89,45,2180,106
9058,234,1169,1,83,84,39,2900,NA
9219,234,1169,2,77,77,33,2250,128
2210,234,1169,2,89,89,45,2200,130
9059,234,1169,1,83,83,39,2980,NA
9281,234,1169,2,74,75,30,2210,150
9068,107,2402,1,83,85,39,2860,NA
8996,107,2402,2,86,86,42,2330,124
9166,107,106,1,80,82,36,2600,NA
9291,107,106,2,74,76,30,1960,54
9225,107,106,1,77,79,33,2220,NA
9292,107,106,1,74,75,30,2600,NA
9075,107,106,1,83,83,39,2880,NA
311,107,106,1,83,84,39,3140,NA
182,107,106,1,74,76,30,2300,NA
9226,107,106,1,77,77,33,2710,NA
9074,107,106,1,83,85,39,2760,NA
8998,107,106,1,86,88,42,2560,NA
2213,107,106,2,89,89,45,2280,143
2261,107,106,2,74,75,30,2080,89
9077,2415,2401,2,83,84,39,2460,107
9078,2415,2401,2,83,83,39,2240,148
9073,107,742,2,83,85,39,2430,122
9165,107,742,2,80,81,36,2310,168
1119,107,742,2,80,81,36,2240,125
8997,107,742,2,86,87,42,2160,148
9152,234,1168,2,80,82,36,2300,112
9216,234,1168,2,77,77,33,2040,108
9215,234,1168,2,77,78,33,2200,136
9056,234,1168,2,83,85,39,2380,117
2222,234,1168,1,86,86,42,2600,NA
9279,234,1168,2,74,76,30,2050,116
9153,234,1168,2,80,82,36,2230,76
9151,234,1168,2,80,82,36,2090,143
9057,234,1168,2,83,85,39,2440,125
9214,234,1168,2,77,78,33,2440,114
9213,234,1168,2,77,78,33,2180,119
9162,107,2400,2,80,82,36,2200,119
9164,107,2400,1,80,80,36,3000,NA
9070,107,2400,2,83,84,39,2270,137
9289,107,2400,2,74,76,30,1900,124
9224,107,2400,2,77,78,33,1920,124
9290,107,2400,2,74,76,30,1890,104
9072,107,2400,1,83,83,39,2680,NA
9223,107,2400,2,77,78,33,2140,153
9163,107,2400,2,80,80,36,2310,150
9069,107,2400,2,83,84,39,2170,159
9071,107,2400,2,83,83,39,2240,140
9297,107,1167,1,74,75,30,2330,NA
2262,107,1167,2,74,76,30,1660,131
9002,107,1167,2,86,87,42,2210,130
9169,2415,2399,2,80,82,36,2280,106
9076,2415,2399,2,83,85,39,2320,137
9276,234,2398,2,74,76,30,2010,116
9277,234,2398,2,74,75,30,2070,86
9278,234,2398,1,74,75,30,2400,NA
9115,1160,1166,1,80,82,33,2550,NA
8970,1160,1166,2,86,88,39,2250,79
9041,1160,1166,2,83,85,36,2250,91
2230,1160,1166,1,83,84,36,2900,NA
8972,1160,1166,2,86,87,39,2080,119
8971,1160,1166,2,86,88,39,2260,98
9116,1160,1166,2,80,81,33,2250,105
9192,1160,1166,2,77,79,30,2100,108
8973,1160,1166,2,86,86,39,2330,125
9117,1160,1166,2,80,80,33,2190,132
9052,231,2396,2,83,83,36,2300,142
9137,231,2396,2,80,81,33,2460,139
8987,233,232,2,86,87,39,2100,132
305,233,232,2,86,86,39,2350,135
2221,233,232,2,86,86,39,2030,141
8828,233,232,2,92,92,45,2520,152
9150,233,232,2,80,82,33,2220,125
8986,233,232,2,86,88,39,2200,149
9211,233,2395,2,77,79,30,2190,141
8901,233,2394,2,89,89,42,2550,78
9210,233,2392,2,77,78,30,2100,120
2209,233,1164,2,89,90,42,2230,146
9212,233,1164,1,77,79,30,2630,NA
8988,233,1164,2,86,87,39,2070,149
8989,233,1164,2,86,86,39,2300,130
8990,233,1164,2,86,86,39,2230,145
2208,233,230,2,89,89,42,2460,114
8900,233,230,2,89,89,42,2280,155
9208,233,230,2,77,78,30,2280,84
9209,233,230,2,77,78,30,2200,31
8897,233,230,2,89,90,42,2270,149
8898,233,230,2,89,90,42,2270,152
8827,233,230,2,92,92,45,2240,127
300,233,230,2,89,89,42,2400,137
9207,233,230,2,77,79,30,2170,149
9145,233,230,2,80,82,33,2200,112
8985,233,230,2,86,86,39,2320,149
2250,233,230,1,77,79,30,2640,NA
304,233,230,2,86,88,39,2130,139
9146,233,230,2,80,82,33,2390,137
9149,233,230,1,80,80,33,2710,NA
9148,233,230,2,80,81,33,2180,120
8899,233,230,2,89,89,42,2360,146
9147,233,230,2,80,82,33,2000,126
2242,233,230,2,80,82,33,2300,122
9055,233,230,2,83,83,36,2210,126
9054,233,230,2,83,83,36,2560,143
8984,233,230,2,86,86,39,2250,148
9120,1162,1163,2,80,82,33,2380,136
8974,1162,1163,2,86,88,39,2210,131
8825,1162,1163,2,92,92,45,2440,145
9119,1162,1163,2,80,82,33,2290,86
9193,1162,1163,2,77,78,30,2310,148
9121,1162,1163,2,80,80,33,2310,155
2239,1162,1163,2,80,81,33,2180,123
9122,1162,1163,1,80,80,33,2500,NA
322,231,229,2,77,79,30,2260,129
9203,231,229,2,77,79,30,2020,139
9136,231,229,2,80,81,33,2240,104
9204,231,229,2,77,79,30,2320,154
8981,2393,2390,2,86,88,39,2300,145
9144,233,741,2,80,80,33,2450,92
9141,233,741,2,80,82,33,2500,123
8983,233,741,2,86,87,39,2310,101
9143,233,741,2,80,80,33,2330,131
8982,233,741,2,86,88,39,2250,118
9142,233,741,2,80,81,33,2300,135
9206,233,741,2,77,78,30,2460,156
2249,233,741,2,77,79,30,2280,126
9053,233,741,2,83,83,36,2360,37
9140,233,741,2,80,82,33,2140,107
1117,233,741,1,80,82,33,2850,NA
9111,1160,2389,2,80,82,33,2110,133
9114,1160,2389,2,80,80,33,2460,80
9113,1160,2389,2,80,81,33,2240,134
8967,1160,2389,2,86,88,39,2130,118
8891,1160,2389,2,89,90,42,2340,142
9039,1160,2389,2,83,83,36,2400,129
8968,1160,2389,1,86,87,39,2510,NA
9112,1160,2389,2,80,81,33,2140,141
8969,1160,2389,1,86,86,39,2710,NA
9191,1160,2389,2,77,79,30,2130,116
9040,1160,2389,2,83,83,36,2250,155
9205,233,2388,2,77,78,30,2040,103
2238,1160,1161,2,80,81,33,2190,154
1113,105,104,2,89,89,42,2460,156
8976,105,104,2,86,88,39,2260,167
2207,105,104,2,89,90,42,2050,130
8894,105,104,1,89,90,42,2500,NA
8895,105,104,2,89,89,42,2090,163
8896,105,104,2,89,89,42,2240,134
8826,105,104,1,92,92,45,2820,NA
292,105,104,2,92,92,45,2320,141
9126,105,104,1,80,82,33,2880,NA
455,105,104,1,86,87,39,2540,NA
2219,105,104,2,86,86,39,2170,149
8977,105,104,2,86,88,39,2010,87
8975,105,104,2,86,88,39,2170,105
317,105,104,1,80,80,33,2640,NA
1112,105,104,1,89,90,42,2810,NA
1116,105,104,2,80,80,33,2370,120
308,105,104,2,83,85,36,2090,123
8978,105,104,2,86,87,39,2230,67
2231,105,104,2,83,83,36,2280,156
8980,105,104,2,86,86,39,2020,141
2220,105,104,2,86,86,39,2190,51
2248,105,104,2,77,78,30,2300,138
9199,105,104,2,77,78,30,1950,116
9198,105,104,1,77,79,30,2700,NA
8979,105,104,1,86,86,39,2640,NA
309,105,104,2,83,83,36,2370,126
2233,105,104,2,83,83,36,2410,150
8893,105,104,1,89,90,42,2780,NA
1120,105,104,2,77,79,30,2240,137
9130,105,104,1,80,80,33,2530,NA
9129,105,104,2,80,80,33,2270,126
9128,105,104,2,80,81,33,2060,130
9127,105,104,2,80,81,33,2330,116
179,105,104,2,80,81,33,2140,152
2240,105,104,2,80,82,33,2280,133
2232,105,104,1,83,83,36,2570,NA
180,105,104,1,77,79,30,2400,NA
9134,231,2387,2,80,82,33,2270,166
9202,231,2387,2,77,79,30,2040,155
9049,231,2387,2,83,85,36,2400,75
9050,231,2387,2,83,84,36,2420,148
9135,231,2387,2,80,80,33,2320,124
9051,231,2387,2,83,83,36,2480,95
9133,231,1159,2,80,80,33,2320,110
9200,231,1159,1,77,79,30,2820,NA
9131,231,1159,2,80,82,33,2300,143
9132,231,1159,2,80,80,33,2260,127
9201,231,1159,2,77,78,30,2120,110
2241,231,1159,2,80,81,33,2280,133
9138,2391,2386,2,80,80,33,2250,127
9139,233,2385,2,80,80,33,2410,120
9118,1162,2384,2,80,80,33,2270,138
9197,105,2383,2,77,78,30,2070,106
9125,105,2383,2,80,80,33,2240,57
8892,105,2382,2,89,89,42,2200,111
9048,105,2382,2,83,83,36,2260,112
9046,105,2382,2,83,85,36,2030,128
9196,105,2382,2,77,78,30,1980,87
9124,105,2382,2,80,82,33,2140,131
9123,105,2382,2,80,82,33,2270,114
9047,105,2382,2,83,83,36,2300,107
1115,105,740,2,83,85,36,2500,110
9045,105,740,2,83,83,36,2450,132
9044,105,740,2,83,83,36,2480,123
9042,105,740,2,83,85,36,2350,78
9043,105,740,2,83,85,36,2460,137
2247,105,740,2,77,78,30,2370,140
9195,105,740,2,77,79,30,2420,90
9194,105,740,2,77,79,30,2210,136
8890,228,227,2,89,90,39,2140,139
9110,228,227,1,80,82,30,2760,NA
8965,228,227,2,86,88,36,2250,139
720,228,227,2,86,87,36,2250,112
299,228,227,1,89,90,39,2990,NA
1109,228,227,2,92,93,42,2440,137
316,228,227,1,80,82,30,2570,NA
8966,228,227,2,86,86,36,2340,151
8889,228,227,2,89,91,39,2340,149
8887,228,2380,2,89,89,39,2250,138
8886,228,2380,2,89,91,39,2110,130
8888,228,2380,2,89,89,39,2160,138
9015,2371,2379,2,83,85,33,2430,151
8955,2371,2379,2,86,86,36,2090,110
8954,2371,2379,2,86,88,36,2330,102
8878,1158,2378,2,89,91,39,2340,68
8818,1158,2378,2,92,94,42,2130,94
9031,1165,2377,2,83,84,33,2380,90
8885,228,2376,2,89,90,39,2200,125
9022,102,103,1,83,84,33,2860,NA
9020,102,103,2,83,85,33,2330,149
8958,102,103,2,86,87,36,2250,84
2225,102,103,1,83,85,33,2770,NA
9021,102,103,1,83,85,33,2850,NA
2224,102,103,2,83,85,33,2140,133
2205,102,103,2,89,91,39,2250,81
8875,102,103,2,89,91,39,2010,129
8876,102,103,2,89,89,39,2040,91
290,102,103,2,92,94,42,2310,87
315,102,103,2,80,82,30,2420,113
289,102,103,1,92,94,42,2740,NA
454,102,103,2,86,86,36,2180,121
8877,102,103,2,89,89,39,2110,171
8956,102,103,2,86,88,36,2200,139
8957,102,103,2,86,87,36,2010,121
2227,102,103,2,83,83,33,2110,150
298,102,103,2,89,91,39,2210,165
2226,102,103,2,83,83,33,2140,144
9104,102,103,1,80,81,30,2470,NA
178,102,103,1,80,81,30,2760,NA
9103,102,103,1,80,81,30,2160,NA
303,102,103,1,86,86,36,2840,NA
9101,102,103,2,80,82,30,2310,99
9102,102,103,2,80,82,30,2130,100
9019,102,103,2,83,85,33,2250,86
8959,102,103,2,86,86,36,1900,161
9108,228,1157,2,80,81,30,2080,146
8883,228,1157,1,89,91,39,2550,NA
8823,228,1157,2,92,94,42,2310,133
8884,228,1157,2,89,90,39,2270,134
2192,228,1157,2,92,93,42,2200,164
8964,228,1157,2,86,86,36,2110,105
9037,228,1157,2,83,85,33,2180,126
9107,228,1157,2,80,82,30,2300,120
9109,228,1157,2,80,81,30,2150,130
2206,228,1157,2,89,90,39,2360,127
9038,228,1157,2,83,83,33,2240,138
8824,228,1157,2,92,94,42,2220,109
2228,1165,1156,2,83,85,33,2240,159
9028,1165,1156,2,83,84,33,2140,147
9030,1165,1156,2,83,84,33,2590,135
9105,2381,1156,2,80,81,30,2330,109
9029,1165,1156,2,83,84,33,2410,130
9027,1165,1156,2,83,85,33,2150,156
8819,1165,1156,2,92,94,42,2650,77
9099,2366,2375,2,80,81,30,2160,84
9100,2366,2375,2,80,81,30,2260,78
8952,2371,2374,2,86,88,36,2050,131
9014,2371,2374,2,83,83,33,2510,139
8953,2371,2374,2,86,87,36,2260,127
8874,2371,2374,2,89,91,39,2390,124
9012,2371,2374,2,83,84,33,2520,114
9013,2371,2374,2,83,83,33,2600,116
9018,1153,2373,2,83,84,33,2200,147
9017,1153,2373,2,83,84,33,2320,121
9106,228,2372,1,80,81,30,2680,NA
9036,228,2372,1,83,83,33,3110,NA
8817,1158,1155,2,92,94,42,2450,107
9026,1158,1155,2,83,83,33,2250,112
